 On-peak Mon-Sat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 , Jan-2026 , Feb-2026 , Mar-2026 , Apr-2026 , May-2026 , Jun-2026 , Jul-2026 , Aug-2026 , Sep-2026 , Oct-2026 , Nov-2026 , Dec-2026 , Tot-2026 , Jan-2027 , Feb-2027 , Mar-2027 , Apr-2027 , May-2027 , Jun-2027 , Jul-2027 , Aug-2027 , Sep-2027 , Oct-2027 , Nov-2027 , Dec-2027 , Tot-2027 , Jan-2028 , Feb-2028 , Mar-2028 , Apr-2028 , May-2028 , Jun-2028 , Jul-2028 , Aug-2028 , Sep-2028 , Oct-2028 , Nov-2028 , Dec-2028 , Tot-2028 , Jan-2029 , Feb-2029 , Mar-2029 , Apr-2029 , May-2029 , Jun-2029 , Jul-2029 , Aug-2029 , Sep-2029 , Oct-2029 , Nov-2029 , Dec-2029 , Tot-2029 , Jan-2030 , Feb-2030 , Mar-2030 , Apr-2030 , May-2030 , Jun-2030 , Jul-2030 , Aug-2030 , Sep-2030 , Oct-2030 , Nov-2030 , Dec-2030 , Tot-2030 , Jan-2031 , Feb-2031 , Mar-2031 , Apr-2031 , May-2031 , Jun-2031 , Jul-2031 , Aug-2031 , Sep-2031 , Oct-2031 , Nov-2031 , Dec-2031 , Tot-2031 ,    Total 
  Bloom & Tanks:Spin MW          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,-0.0002,0,0,0,-0.0001,0,0,0,0,0,0,0,0,-0.0002,-0.0005
  Fut BESS PPA 1:Spin MW         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Fut BESS PPA 2:Spin MW         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Mesqt & Stream Bat:Spin MW     ,0,0,0,0,0,0,-0.0001,0,0,0,0,0,-0.0002,0,0,0,0,0,0,0,0,0,0,0,0,-0.0001,0,0,0,0,0,0,-0.0001,0,-0.0001,0,0,0,-0.0002,0,0,0,0,0,0,-0.0001,0,0,-0.0001,0,0,-0.0002,0,0,0,0,-0.0001,0,-0.0001,0,-0.0001,0,0,0,-0.0004,0,0,0,0,0,-0.0001,0,0,0,0,0,0,-0.0004,-0.0014
  Yuma Invenergy Bat:Spin MW     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Serrano PVS Bat:Spin MW        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0001,0,0,0,-0.0001,0,0,0,0,0,-0.0002,0,-0.0001,-0.0002,0,0,0,-0.0005,0,0,0,0,0,0,-0.0002,0,-0.0001,0,0,0,-0.0002,0,0,0,0,0,0,-0.0001,-0.0001,-0.0003,0,-0.0001,0,-0.0008,0,0,0,0,0,-0.0001,0,0,-0.0001,-0.0004,-0.0001,0,-0.0007,-0.0024
  Harqua & Maric Bat:Spin MW     ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0001,0,0,0,-0.0002,0,0,0,0,0,0,0,0,-0.0003,0,0,0,-0.0001,0,0,0,0,0,0,0,0,-0.0002,0,0,0,0,0,0,0,0,0,0,0,0,-0.0001,-0.0009
  Cat Claw PVS Bat:Spin MW       ,0,0,0,0,0,0,0,0,0,0,0,-0.0001,-0.0001,0,0,-0.0001,0,0,-0.0005,-0.0001,-0.0003,-0.0002,-0.0001,0,0,-0.0014,0,0,0,-0.0001,0,0,0,-0.0001,-0.0002,-0.0008,0,-0.0002,-0.0015,-0.0001,0,0,0,-0.0003,-0.0027,-0.0001,-0.0002,0,-0.0001,0,-0.0001,-0.0035,0,-0.0004,-0.0006,-0.0006,-0.0001,-0.0003,-0.0002,-0.0006,-0.0004,-0.0001,0,0,-0.0034,-0.0001,-0.0002,-0.0005,-0.0003,-0.001,-0.0002,-0.0001,-0.0001,-0.0001,-0.0001,-0.0005,0,-0.0032,-0.0132
  Kitt PVS Bat:Spin MW           ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0001,0,0,0,0,0,0,0,0,0,0,0,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0001
  Hash & Snow Bat:Spin MW        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0001,-0.0006,0,0,0,0,0,0,0,0,0,-0.0007,0,-0.0001,0,-0.0001,0,0,0,0,0,0,0,0,-0.0002,0,0,0,-0.0001,0,0,0,0,0,0,0,0,-0.0001,0,0,0,0,0,0,0,0,0,0,0,0,-0.0001,0,-0.0001,-0.0001,0,0,0,0,0,0,0,0,0,-0.0003,-0.0015
  Clenera Cobar Bat:Spin MW      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0001,-0.0002,-0.0003,-0.0001,-0.0001,-0.0001,-0.0006,-0.0015,0,0,0,0,-0.0002,0,0,-0.0001,-0.0002,-0.0006,-0.0005,0,-0.0017,-0.0001,-0.0001,-0.0001,-0.0006,0,0,-0.0002,-0.0001,-0.0001,-0.0001,-0.0001,0,-0.0013,-0.0001,-0.0002,-0.0001,-0.0001,0,0,0,-0.0001,-0.0001,0,-0.0001,-0.0002,-0.0009,-0.0003,-0.0003,-0.0001,0,0,0,-0.0001,-0.0004,-0.0001,0,-0.0002,-0.0001,-0.0016,-0.0072
  Pioneer PVS Bat:Spin MW        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0002,0,-0.0001,-0.0003,0,-0.0017,0,0,0,0,0,-0.0001,0,0,-0.0001,0,-0.002,0,-0.0001,-0.0002,0,0,0,-0.0001,-0.0001,0,-0.0001,-0.0001,0,-0.0007,-0.0001,0,-0.0001,0,-0.0002,0,0,0,-0.0001,0,0,-0.0001,-0.0009,-0.0004,-0.0003,0,-0.0001,-0.0001,0,0,0,0,0,-0.0001,0,-0.0011,-0.005
  Fut PVS PPA Bat1:Spin MW       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Fut PVS PPA Bat2:Spin MW       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  AZ-Sun 1A Bat:Spin MW          ,12772,11536,12772,12061.3076,12762.3223,11869.9102,11714.29,12766.7627,12337.0889,12772,12357.6865,12768.3115,148489.6875,12771.5166,11535.998,12766.3682,12099.8477,12016.4785,12360,12771.4854,12772,12360,12772,12360,12772,149357.6875,12772,11948,12772,12360,12772,12360,12772,12772,12360,12772,12360,12772,150792,12772,11536,12772,12360,12772,12358.5557,12771.2764,12765.0332,12360,12772,12360,12772,150370.8594,12771.4844,11536,12772,12360,12772,12360,12768.4082,12759.5605,12360,12772,12360,12771.4844,150362.9375,12772,11536,12772,12360,12772,12358.9707,12771.4854,12772,12360,12772,12360,12772,150378.4531,899751.75
  AZ-Sun 1B Bat:Spin MW          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  AZ-Sun 2A Bat:Spin MW          ,2480,2240,2480,2399.2944,2480,2397.8284,2471.4878,2478.353,2399.2002,2480,2400,2479.8999,29186.0645,2480,2240,2480,2400,2480,2400,2479.8999,2480,2400,2480,2400,2480,29199.9004,2480,2320,2480,2400,2480,2400,2480,2480,2400,2480,2400,2480,29280,2480,2240,2480,2400,2480,2399.8,2480,2478.104,2400,2480,2400,2480,29197.9043,2480,2240,2480,2400,2480,2400,2479.4001,2477.5801,2400,2480,2400,2479.8999,29196.8809,2480,2240,2480,2400,2480,2399.8,2479.8999,2480,2400,2480,2400,2480,29199.6992,175260.4531
  AZ-Sun 2B Bat:Spin MW          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Agave PVS Bat:Spin MW          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Ironwood PVS Bat:Spin MW       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Agave BESS:Spin MW             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Future APS BESS:Spin MW        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Pumped Hydro:Spin MW           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  ElSol & WW:Storage             ,168655.125,198407.9219,172234.875,148725.5781,152801.6563,138429.1719,118239.1172,115690.4609,139790.7344,83254.5547,96267.0938,145516.5625,1678012.75,162809.7188,148511.7813,156056.0938,72048.4063,95375.9141,73309.1016,82369.5469,88244.4844,104583.4688,99337.0078,112096.6016,116293.1875,1311035.5,138009.8281,127972.1797,115289.3359,80406.7188,82737.1172,81338.1484,54642.9531,71002.3906,72847.25,95627.2109,65730.6641,94988.1484,1080591.875,97610.7188,114219.2188,144690.375,64158.4063,71418.3125,56720.9023,68620.9375,72529.9531,85376.2656,97534.2813,94703.0156,81900.7891,1049483.125,106734.9609,139663.125,82144.9453,69322.6563,76411.5078,60769.3359,56449.9063,58084.5781,70005.1875,56351.4922,71536.8516,99187.8281,946662.3125,119186.3672,117873.5469,107214.8984,62758.0664,63681.3242,48311.9141,58075.4023,58589.3789,74035.5313,73141.8672,75868.8203,97077.6406,955814.6875,7021602.5
  Scatterwash 1:Storage          ,122012,135706.25,129244.4297,83113.4844,140265.4531,124364.7813,107900,103309.0078,110493.5313,90783.3438,74470,84373.6719,1306035.875,116005.6484,100684.5938,103160.0391,65129.8867,68354.2109,99966.6016,87836.0078,96482.9531,90296.1719,95487.7266,119734.5234,131445.4219,1174583.75,128259.9141,114052.9453,113829.6953,92276.2266,100692.4375,94978.0469,87506.7656,87893.9063,85212.6641,99251.4219,121850.7969,117057.7734,1242862.625,124997.3359,112752.2969,127835.1641,110557.8906,104974.5781,90866.6797,59323.0273,77701.6641,89575.0781,98110.8906,103127,97518.7891,1197340.25,118244.8281,108955.4063,111024.2969,103968.4844,100484.6406,87626.6094,56215.9961,73402.5625,76282.125,84752.8906,98542.1484,82130.9609,1101630.875,126070.4297,95268.9688,126243.4297,97812.4609,105814.5859,91460.7344,67210.0938,98346.9063,93982.6797,112895.2578,97264.1953,125497.3438,1237867.125,7260321
  Scatterwash 2:Storage          ,53726.582,61272.1094,58193.0469,44857.0586,58481.1602,68724.6563,48836.1016,54660.4648,56874.8789,64856.8828,54792.9414,59230.0703,684505.9375,69813.4922,62899.9141,61448.4844,60122.418,69919.3672,79076.3047,72942.2188,80060.1328,78653.2031,84231.1484,81250.8281,83979.3516,884396.875,83948.6172,78843.9063,83886.6016,80112.5391,83915.5781,76786.0703,68866.4297,74793.0156,78634.3672,83847.8125,81012.7109,84160.2422,958807.875,84054.5859,75941.8906,84298.375,80179.3359,83441.8281,74641.1484,54432.3672,65926.9297,74650.25,82179.6172,79592.2969,81420.7578,920759.375,82367.9922,75765.0469,81678.8828,77345.1641,82861.3125,73707.0781,49453.4531,62086.5391,70372.9609,79070.6016,73103.9063,53097.0664,860909.9375,81745.8672,76059.8516,84224.4063,81005.5234,84138.1328,76140.2734,45412.1914,63866.5547,71569.3281,83848.9375,80838.5,82980.1719,911829.75,5221209.5
  Papago & Harqua:Storage        ,149847.3281,211464.8906,198099.3438,124958.3047,233401.9688,143003.2656,165789.9531,189966.8906,182860.5,170700.3906,128553.125,157601.1094,2056247.125,186851.6406,159793.1563,174561.2031,120160.2969,174422.8906,230330.625,168142.9531,277943.0313,271574.5625,320693.5313,295944.3438,288721.1875,2669139.25,353880.5,231505.4688,246854.3438,154921.7188,118484.1875,320299.3438,229342.3281,346801,305794.5625,257968.1094,236665.0781,377065.2813,3179581.75,292001.6563,348715.8125,252228.8594,293418.2813,282779.5625,207420.4375,317931.5,221332.5781,226997,355095.9063,269008.1875,356945.0313,3423875,296561.125,333445.25,284099.4688,260007.6719,302644.75,279536.75,219739.8281,231781.4219,213898.9844,268899.4688,325752.0938,329947.2188,3346314,366583.4063,302356.6563,225372.1875,262068.6094,270667.8438,224886.0938,183225.75,263258.1563,164336.2031,250990.7344,306491.375,340338.5938,3160575.5,17835732
  Estrella Pluto:Storage         ,45806.1875,58611.4883,59215.707,57523.1797,57603.3984,63095.4102,46612.4102,56482.3047,60779.6992,62494.3516,56620.5273,59039.1406,683883.75,64776.832,58936.793,62151.918,60584.9414,73809.7031,71367.2578,67777.7031,72649.4766,71174.6875,74390.7656,71988.2266,74362.0703,823970.375,74359.7344,69599.9922,74359.7891,71500.8047,74280.8047,70209.7656,68279.1953,70948.2266,71540.7578,74365.3672,71913.8438,74399.9922,865758.25,74372.2813,67069.7578,74399.9922,71659.2656,74349.3047,69660.9375,58355.5508,64653.2813,68362.1016,73795.4297,71677.0156,73422.4063,841777.375,73094.6953,67092.6719,74243.3828,70945.9219,73923.3594,68953.5469,51911.6445,61655.4688,66465.7813,72006.1641,68838.5313,58118.0391,807249.3125,72754.9297,67144.7891,74375.7891,71946.3125,74381.9922,67357.6172,47784.0234,62084.9492,66247.6719,74369.4688,71941.1094,74185.0938,824573.875,4847213
  Justice BESS:Storage           ,0,0,0,0,82850.8203,106537.2578,92428.1875,112758.7734,87217.8516,87335.8516,85782.3594,94301.0859,749212.1875,94537.6094,94021.9531,89481.375,77715.4844,83125.6641,93589.5547,71129.5625,107427.9375,103382.6172,91885,109865.9609,122299.7266,1138462.375,121916.0625,97257.8203,119050.2891,90053.25,85375.9844,85634.5547,82273.6797,85066.6328,94129.2656,91723.7813,112031.2813,109791.9141,1174304.375,100634.5859,96711.8984,95394.5234,97783.2266,105400.2266,96306.4063,80528.5234,109125.1484,97332.9922,77435.5938,106242.7891,114481.9609,1177377.875,108526.6563,98073.7891,97552.9453,94624.0547,73917.8438,75172.2891,69378.2891,102466.3828,89933.2813,99843.25,87824.3984,81659.0234,1078972.125,104294.9844,83034.2266,103740.9922,91204.2813,89749.9531,79499.4766,88178.2109,100775.2422,96154.9609,93757.7656,86055.625,84623.3594,1101069,6419399.5
  Beehive BESS:Storage           ,0,0,0,0,0,159919.6719,156761.0938,186340.0156,166030.4375,117870.4141,109607.4688,122600.5,1019129.625,186505.6875,163410.1563,187749.9219,103466.5234,206929.2344,215273.1875,219725.5938,168247.9688,225405.8594,183383.8906,124830.9766,187028.0938,2171957.25,202682.2813,155323.2813,153778,172274.2188,225535.4688,148297.9063,92265.8125,126841.6484,97894.5781,201265.375,130145.125,209371.8438,1915675.625,102189.0547,133203.9063,106916.7969,71150.8203,148933.8594,143557.0625,105118.7969,150925.6094,130311.875,117400.2422,129871.5391,167311.7656,1506891.25,129457.3906,126167.3516,142774.2969,113516.3906,185452.2969,115455.0625,118926.0781,143993.8438,178681.9063,140607.2656,135323.75,140810.7969,1671166.375,93901.9297,89325.1328,102721.8594,90011.2578,67625.0078,63943.8594,74444.0703,119065.8594,108003.2422,90516.1016,60586.0078,118611.5,1078755.875,9363578
  Bloom & Tanks:Storage          ,0,0,0,0,0,94256.8594,83531.1172,107213.1328,94203.6094,102290.9688,67454.5938,94702.4063,643652.625,81288.7891,92836.2813,106697.3281,80253.6484,216654.3125,232047.2031,239653.8906,152936.3594,234045.25,209653.875,113564.5391,128897.5781,1888529.125,182318.5938,91244.7188,157012.7656,129586.3984,233772.75,104299.8359,55373.0313,85707.0078,114226.6875,193858.8125,154186.9844,205660.9063,1707248.375,130830.1016,66235.7344,115074.6328,181651.6875,196082.2813,161300.1875,96732.6797,155601.3438,77373.9688,127436.4688,110445.7734,149985.8281,1568750.75,133105.2031,71643.2422,138665.9688,118397.4219,203682.125,167131.2656,151696.2813,120598.1563,124681.6953,189934.5781,148985.3125,100381.4688,1668902.75,106813.9844,78602.5391,100338.6563,98280.6563,113546.4453,108489.8438,102518.6875,108201.9453,81483.875,95367.5313,94203.125,65010.0469,1152857.25,8629940
  Fut BESS PPA 1:Storage         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Fut BESS PPA 2:Storage         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
  Mesqt & Stream Bat:Storage     ,457136.9688,449699.375,503412.25,364539,520958.375,310607.0938,287769.25,278604.875,274872.4063,479781.6563,394768.4688,454826.8125,4776976.5,487879.5938,439302.625,512092.5,458671.625,476361.875,309949.375,211134.5156,249437.5,272091.375,418928.4375,505158.0625,542497.125,4883504.5,528097.375,524848.625,548609.25,457617.9688,468701.5625,284218.5,228109.8125,271569.5,268207.8125,407454.1875,499557.0625,429208.9063,4916200.5,479164.7188,464005.375,500613.5625,444401.1875,491048.5,295121.7813,208731.375,198399.2813,246805.6875,382499.9375,437722.375,341912.7813,4490427,312381.1875,396418.1875,484256.375,356737.25,352714.5,269573.125,203769.2031,175901.125,237806.4219,306373.7813,305118.4375,253547.3125,3654597,227372.9844,341054.875,415419.5,382048.5938,363562.25,226756.4219,195099.5938,265417.875,213614.5625,232733.5156,231894.9688,261207.9375,3356183,26077890
  Yuma Invenergy Bat:Storage     ,62697.5859,55606.2109,51288.5859,45105.8047,46758.0273,55895.2266,44094.6406,44960.168,55117.3398,65832.9297,63594.7266,65300.6602,656251.9375,66464,60014.6719,66441.4063,64265.5313,66464,64281.875,65532.5234,66159.8438,64299.5781,66464,64320,66464,781171.4375,66464,62176,66464,64273.6367,66464,64143.0156,63498.0273,65525.6016,64319.9961,66463.9922,64319.9961,66463.9922,780576.25,66463.9922,60031.9961,66463.9922,64263.8047,66463.9922,63549.9727,57279.9375,59300.8242,63325.9531,66323.6719,64320,66104.2266,763892.375,65930.9141,60032,66464,64164.5391,66438.7656,63411.75,52177.8086,55165.5078,62401.0586,65023.1016,63733.8594,56921.2188,741864.5,62008.3008,59835.6953,66464,64277.6992,66464,62644.8516,52866.7891,55861.7656,63223.6094,66463.9922,64319.9961,66463.9922,750894.6875,4474651
  Serrano PVS Bat:Storage        ,183718.7344,182005.6563,177184.2656,121400.6563,155224.2656,166483.0938,117818.4609,151505.0781,116139.5703,111811.7813,103758.7656,141659.7656,1728710.125,161242.3906,174084.5313,196766,167444.8594,168509.6719,154099.2344,111370.9766,110677.5234,107199.4219,163786.5625,192215.5625,204477.5625,1911874.25,198628.9219,192543.0938,210220.5781,188872.375,187187.125,149832.2031,99772.375,110879.7656,110166.7266,151228.75,194534.375,189172.2813,1983038.5,189942.2344,181398.1563,210970.1563,171982.0156,192505.9375,152536.1875,114082.2031,116079.3594,107023.5234,141783.0313,167119.0938,160399.8438,1905821.75,126185.4453,170614.1563,190519.9844,160689.7031,185599.8906,146520.6094,89637.8672,130804.1563,95530.4375,146491.1406,129181.8125,111914.1563,1683689.375,109348.2344,135163.2969,180772.3438,138715.1094,169863.1406,136568,132597.6406,125034.9922,90708.3984,95438.0156,76994.9141,124609.1016,1515813.125,10728945
  Harqua & Maric Bat:Storage     ,224321.1719,211460.6094,210397.5469,188457.3594,181334.9375,348734.1563,182125.1094,230943.6875,637543.4375,674950.75,507049.75,600666.1875,4197984.5,700060.375,639568.1875,720609.6875,546365.1875,498793.5938,509151.7813,432385.9063,427533.7813,367260.1563,555065.5,654315.8125,791264.8125,6842375,789266.625,688793.5625,771019.25,638804.1875,680556.0625,472604.9688,363154.4688,457829,440614.0313,462671.6563,696892.3125,709098.4375,7171304.5,523286.625,613005.9375,711677.875,522415.8438,647815.6875,404949.4063,353856.3125,312986.0938,397791.5313,559681.5,432678.3125,467251.8125,5947397.5,381932.1563,505564.0625,647736,424557.4688,436632.4063,413733.2813,398724.8125,277658.125,382933.75,460963,466344.8125,392244.75,5189025,396265.4375,391647.875,514763.5938,414736.875,488698,447915.9688,353118.2188,347577.5625,365151.1563,518499.8438,342468.3125,467105.5938,5047948.5,34396032
  Cat Claw PVS Bat:Storage       ,0,0,0,0,0,194438.8125,93955.4063,128390.0703,72843.7813,97572.5469,69245.4531,112948.2969,769394.375,120054.8516,135801.6094,142995.7344,88580.6094,244381.2344,151471.3906,92142.4531,104297.7188,87663.6328,113008.0859,172355.8438,225072.6406,1677825.875,243164.875,200791.1406,218992.6094,114895.1719,212672.9688,94921.7813,81454.5234,98087.4375,72038,104083.6719,171921.9063,200833.5156,1813857.5,106318.4063,148552.8438,195727.5781,121842.0313,141011.6719,140835.8438,120612.9688,87972.9219,90203.9688,90625.2031,68085.4063,128874.4531,1440663.375,95032.3359,120691.5156,151725.7031,94980.3906,120396.3047,77094.8281,93290.0703,88973.4375,100160.7344,81963.1641,81355.5156,83417.7266,1189081.75,89611.5469,78721.7891,120425.4297,87912.2266,131069.8594,100550.9297,103809.4063,89019.5313,80374.3047,100254.5234,96347.0625,80686.7266,1158783.375,8049607
  Kitt PVS Bat:Storage           ,0,0,0,0,0,0,0,0,0,0,0,67374.4688,67374.4688,64087.2344,73145.6563,76505.2734,70350.1719,92920.1875,85594.0703,84096.8203,84181.0078,78780.5859,90547.4922,89709.0234,97134.6875,987052.125,99034.3203,88635.4844,98252.0781,90744.3672,91388.8984,95592.3359,97294.0938,98077.5313,96000,99200,96000,99200,1149419.125,99200,89600,99200,95988.125,99200,95641.2344,94872.8906,93040.6328,95423.4766,99200,96000,99200,1156566.375,98855.0234,89595.5547,99199.9922,95902.6328,99199.9922,95808.1875,90048.3125,82342.2656,93118.7734,98720.9141,95652.1719,95095.2813,1133539.125,95318.7734,89026.0391,99199.9922,95999.9922,99199.9922,95607.8438,94668.5469,93542.5313,94997.0156,99197.9766,95999.9922,99199.9922,1151958.75,5645911
  Hash & Snow Bat:Storage        ,0,0,0,0,0,0,0,0,0,149160.0625,64426.1172,100417.3516,314003.5313,115015.4609,127224.5313,130222.8281,75414.25,238055.1406,630451.3125,352698.7188,462739.4688,509129.4688,592322.8125,547703.8125,622716.5625,4403694.5,918571.625,671384,770875.8125,427510.625,743054,472467.7188,460087.375,551251.4375,471963.0625,513562.7188,521098.8125,739638.8125,7261466,532044.5625,537772.25,530465.9375,507313.6563,647164.5625,423880.0313,476855.1563,403335.5,442440.6563,418443.0313,355245.5625,541338.75,5816300,434960.25,499726.0625,589599,477991.25,556608.6875,515502.9688,526305.125,446347.3125,443346.5625,541983.375,398630.5,448617.625,5879619,447720.5625,488778.6875,569915.875,483062.5313,591419.0625,477889.0625,502676.1563,379960.9375,366578.8438,559619.5,447897.375,470337.375,5785856.5,29460938
  Clenera Cobar Bat:Storage      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76770.4141,81931.6406,86834.6797,53977.6719,86065.2109,83471.4766,127748.3281,596799.4375,159620.0469,160349.4531,122333.7031,85254.0938,94756.1484,50144.6016,85389.5938,74653.2188,68233.4844,88375.7422,101026.25,108816.1563,1198952.5,75789.0313,102582.5703,120443.4375,66416.1484,96607.0703,100464.0234,91792.4922,76770.4063,85788.1953,95870.3828,71559.2813,100054.8047,1084137.75,93773.9375,95971.7422,114627.125,76710.6875,104229.7344,83203.8047,68798.4375,87774.5469,92490.2813,108535.3125,78083.4219,90583.4609,1094782.625,99232.7813,87089.4844,97139.875,100332.6797,124239.6172,84194.8906,105683.2891,85913.5234,79664.9844,107011.8203,77290.7578,97796.2813,1145590,5120263.5
  Pioneer PVS Bat:Storage        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278135.6563,139435.1719,123644.5547,100718.8516,73572.4844,100996.4141,109725.25,150976.5313,1077205,243167.1875,164861.0313,108668.5625,67965.8672,184239.5,43946.7148,117460.6641,98993.8359,68405.7656,117112.1016,132924.875,242476.3906,1590222.5,133630.0625,119143.7969,79830.3672,79875.4141,147630.5938,150747.0781,138865.7813,109829.7344,100713.75,151317.8438,101941.3672,132126.3594,1445652.25,101279.9609,116219.1563,107917.2266,83856.5469,128274.8984,100735.7813,103100.5547,113827.0156,131900,128524.9609,118277.9063,134280.0781,1368194,133131.2656,115481.1719,114717.1172,108615.6797,141992.2813,115584.0391,164536.1094,122243.3516,108297.7578,128213.8672,90564.1719,106258.9844,1449635.875,6930909
